"","namestmin","r2","es"
"9468","w_37_205",0.0721312243093187,0.478133395594939
"6075","w_25_197",0.0721024264548954,0.394220703222965
"2545","w_13_198",0.0720735920708334,0.278823036823794
"8389","w_33_235",0.0720715444602751,0.517172857038706
"11627","w_45_186",0.0720376518788475,0.471961052666989
"6096","w_25_216",0.0720358238140724,0.414620574468321
"8377","w_33_224",0.0720274224324292,0.507297145043805
"14783","w_57_192",0.0720154248301424,0.518708971845721
"5774","w_24_185.5",0.0719822204354,0.315074992732206
"7521","w_30_213.5",0.0719640328122373,0.440563343905907
"5499","w_23_199",0.0719518329453505,0.397287784388081
"9490","w_37_225",0.0719464446794064,0.530997469303532
"7542","w_30_232.5",0.0719388834690958,0.49820300227419
"15037","w_58_190.5",0.0719317483922127,0.516749964243401
"6064","w_25_187",0.0719142708258271,0.320313705462835
"9766","w_38_225.5",0.0719132958419932,0.542720909378865
"648","w_7_129",0.0718898750149456,0.195900124985063
"7227","w_29_204",0.0718842328548703,0.424054519302826
"5546","w_23_241",0.0718805293572213,0.480881791904922
