"","comp.1","comp.2","Year","week"
"102",0.99999579963872,4.20036127998648e-06,"1988",24
"103",0.99999579963872,4.20036127998648e-06,"1988",24
"104",0.99999579963872,4.20036127998648e-06,"1988",24
"105",0.997552530573321,0.00244746942667876,"1988",26
"106",0.944022881747604,0.0559771182523963,"1988",27
"107",0.944022881747604,0.0559771182523963,"1988",27
"108",0.999999999702458,2.97542443520014e-10,"1989",21
"109",0.999999999702458,2.97542443520014e-10,"1989",21
"110",0.999999999702458,2.97542443520014e-10,"1989",21
"111",0.99989849419027,0.000101505809730209,"1989",25
"112",0.997552530573321,0.00244746942667876,"1989",26
"113",0.997552530573321,0.00244746942667876,"1989",26
"114",0.410999410301857,0.589000589698143,"1989",28
"115",0.00119320187909787,0.998806798120902,"1989",30
"116",0.999999999999491,5.09396427994172e-13,"1990",19
"117",0.999999992808898,7.19110180823955e-09,"1990",22
"118",0.999999992808898,7.19110180823955e-09,"1990",22
"119",0.999999826203158,1.73796841706586e-07,"1990",23
"120",0.944022881747604,0.0559771182523963,"1990",27
"121",0.999999992808898,7.19110180823955e-09,"1991",22
"122",0.999999992808898,7.19110180823955e-09,"1991",22
"123",0.999999826203158,1.73796841706586e-07,"1992",23
"124",0.999999992808898,7.19110180823955e-09,"1994",22
"125",0.99999579963872,4.20036127998648e-06,"1994",24
"126",0.99999579963872,4.20036127998648e-06,"1994",24
"127",0.99999579963872,4.20036127998648e-06,"1994",24
"128",0.99999579963872,4.20036127998648e-06,"1994",24
"129",0.997552530573321,0.00244746942667876,"1995",26
"130",0.410999410301857,0.589000589698143,"1995",28
"131",0.999999999987689,1.23112573666216e-11,"1998",20
"132",0.999999999987689,1.23112573666216e-11,"1998",20
"133",0.999999999702458,2.97542443520014e-10,"1998",21
"134",0.99999579963872,4.20036127998648e-06,"1998",24
"135",0.999999999999491,5.09396427994172e-13,"1999",19
"136",0.999999999987689,1.23112573666216e-11,"1999",20
"137",0.999999999702458,2.97542443520014e-10,"1999",21
"138",0.999999999702458,2.97542443520014e-10,"1999",21
"139",0.999999992808898,7.19110180823955e-09,"1999",22
"140",2.04521288747166e-06,0.999997954787113,"1999",32
"141",0.999999999702458,2.97542443520014e-10,"2000",21
"142",0.997552530573321,0.00244746942667876,"2000",26
"143",0.999999999702458,2.97542443520014e-10,"2001",21
"144",0.999999826203158,1.73796841706586e-07,"2001",23
"145",0.999999826203158,1.73796841706586e-07,"2001",23
"146",0.99999579963872,4.20036127998648e-06,"2001",24
"147",0.997552530573321,0.00244746942667876,"2001",26
"148",0.997552530573321,0.00244746942667876,"2001",26
"149",0.997552530573321,0.00244746942667876,"2001",26
"150",2.04521288747166e-06,0.999997954787113,"2001",32
"151",8.46238650465685e-08,0.999999915376135,"2001",33
"152",3.50143748851347e-09,0.999999996498562,"2001",34
"153",0.999999999702458,2.97542443520014e-10,"2002",21
"154",0.999999826203158,1.73796841706586e-07,"2002",23
"155",0.999999826203158,1.73796841706586e-07,"2002",23
"156",0.999999826203158,1.73796841706586e-07,"2002",23
"157",0.999999826203158,1.73796841706586e-07,"2002",23
"158",0.999999826203158,1.73796841706586e-07,"2002",23
"159",0.99999579963872,4.20036127998648e-06,"2002",24
"160",0.997552530573321,0.00244746942667876,"2002",26
"161",0.999999999702458,2.97542443520014e-10,"2003",21
"162",0.999999992808898,7.19110180823955e-09,"2003",22
"163",0.999999992808898,7.19110180823955e-09,"2003",22
"164",0.999999826203158,1.73796841706586e-07,"2003",23
"165",0.999999826203158,1.73796841706586e-07,"2003",23
"166",0.99999579963872,4.20036127998648e-06,"2003",24
"167",2.04521288747166e-06,0.999997954787113,"2003",32
"168",8.46238650465685e-08,0.999999915376135,"2003",33
"169",8.46238650465685e-08,0.999999915376135,"2003",33
"170",0.999999999999491,5.09396427994172e-13,"2004",19
"171",0.999999999999491,5.09396427994172e-13,"2004",19
"172",0.999999999987689,1.23112573666216e-11,"2004",20
"173",0.999999999987689,1.23112573666216e-11,"2004",20
"174",0.999999999987689,1.23112573666216e-11,"2004",20
"175",0.999999999702458,2.97542443520014e-10,"2004",21
"176",0.999999999702458,2.97542443520014e-10,"2004",21
"177",0.999999999702458,2.97542443520014e-10,"2004",21
"178",0.999999999702458,2.97542443520014e-10,"2004",21
"179",0.999999999702458,2.97542443520014e-10,"2004",21
"180",0.999999999702458,2.97542443520014e-10,"2004",21
"181",0.999999999702458,2.97542443520014e-10,"2004",21
"182",0.999999999702458,2.97542443520014e-10,"2004",21
"183",0.999999992808898,7.19110180823955e-09,"2004",22
"184",0.999999992808898,7.19110180823955e-09,"2004",22
"185",0.999999992808898,7.19110180823955e-09,"2004",22
"186",0.999999992808898,7.19110180823955e-09,"2004",22
"187",0.999999992808898,7.19110180823955e-09,"2004",22
"188",0.999999992808898,7.19110180823955e-09,"2004",22
"189",0.999999992808898,7.19110180823955e-09,"2004",22
"190",0.999999826203158,1.73796841706586e-07,"2004",23
"191",0.999999826203158,1.73796841706586e-07,"2004",23
"192",0.999999826203158,1.73796841706586e-07,"2004",23
"193",2.04521288747166e-06,0.999997954787113,"2004",32
"194",2.04521288747166e-06,0.999997954787113,"2004",32
"195",8.46238650465685e-08,0.999999915376135,"2004",33
"196",8.46238650465685e-08,0.999999915376135,"2004",33
"197",8.46238650465685e-08,0.999999915376135,"2004",33
"198",8.46238650465685e-08,0.999999915376135,"2004",33
"199",3.50143748851347e-09,0.999999996498562,"2004",34
"200",3.50143748851347e-09,0.999999996498562,"2004",34
"201",1.4487713986836e-10,0.999999999855123,"2004",35
"202",0.999999999702458,2.97542443520014e-10,"2005",21
"203",0.999999992808898,7.19110180823955e-09,"2005",22
"204",0.999999826203158,1.73796841706586e-07,"2005",23
"205",0.999999826203158,1.73796841706586e-07,"2005",23
"206",0.99999579963872,4.20036127998648e-06,"2005",24
"207",0.99999579963872,4.20036127998648e-06,"2005",24
"208",0.99989849419027,0.000101505809730209,"2005",25
"209",0.99989849419027,0.000101505809730209,"2005",25
"210",0.99989849419027,0.000101505809730209,"2005",25
"211",0.99989849419027,0.000101505809730209,"2005",25
"212",0.00119320187909787,0.998806798120902,"2005",30
"213",2.04521288747166e-06,0.999997954787113,"2005",32
"214",2.04521288747166e-06,0.999997954787113,"2005",32
"215",2.04521288747166e-06,0.999997954787113,"2005",32
"216",2.04521288747166e-06,0.999997954787113,"2005",32
"217",2.04521288747166e-06,0.999997954787113,"2005",32
"218",8.46238650465685e-08,0.999999915376135,"2005",33
"219",8.46238650465685e-08,0.999999915376135,"2005",33
"220",8.46238650465685e-08,0.999999915376135,"2005",33
"221",8.46238650465685e-08,0.999999915376135,"2005",33
"222",8.46238650465685e-08,0.999999915376135,"2005",33
"223",8.46238650465685e-08,0.999999915376135,"2005",33
"224",8.46238650465685e-08,0.999999915376135,"2005",33
"225",8.46238650465685e-08,0.999999915376135,"2005",33
"226",8.46238650465685e-08,0.999999915376135,"2005",33
"227",3.50143748851347e-09,0.999999996498562,"2005",34
"228",3.50143748851347e-09,0.999999996498562,"2005",34
"229",3.50143748851347e-09,0.999999996498562,"2005",34
"230",1.4487713986836e-10,0.999999999855123,"2005",35
"231",1.4487713986836e-10,0.999999999855123,"2005",35
"232",5.99450530182398e-12,0.999999999994005,"2005",36
"233",0.999999999987689,1.23112573666216e-11,"2006",20
"234",0.999999999702458,2.97542443520014e-10,"2006",21
"235",0.999999999702458,2.97542443520014e-10,"2006",21
"236",0.99999579963872,4.20036127998648e-06,"2006",24
"237",0.99999579963872,4.20036127998648e-06,"2006",24
"238",0.99999579963872,4.20036127998648e-06,"2006",24
"239",0.99999579963872,4.20036127998648e-06,"2006",24
"240",0.99999579963872,4.20036127998648e-06,"2006",24
"241",0.99989849419027,0.000101505809730209,"2006",25
"242",0.997552530573321,0.00244746942667876,"2006",26
"243",4.94270234497858e-05,0.99995057297655,"2006",31
"244",4.94270234497858e-05,0.99995057297655,"2006",31
"245",4.94270234497858e-05,0.99995057297655,"2006",31
"246",4.94270234497858e-05,0.99995057297655,"2006",31
"247",4.94270234497858e-05,0.99995057297655,"2006",31
"248",2.04521288747166e-06,0.999997954787113,"2006",32
"249",2.04521288747166e-06,0.999997954787113,"2006",32
"250",2.04521288747166e-06,0.999997954787113,"2006",32
"251",2.04521288747166e-06,0.999997954787113,"2006",32
"252",2.04521288747166e-06,0.999997954787113,"2006",32
"253",3.50143748851347e-09,0.999999996498562,"2006",34
"254",3.50143748851347e-09,0.999999996498562,"2006",34
"255",3.50143748851347e-09,0.999999996498562,"2006",34
"256",3.50143748851347e-09,0.999999996498562,"2006",34
"257",1.4487713986836e-10,0.999999999855123,"2006",35
"258",1.4487713986836e-10,0.999999999855123,"2006",35
"259",1.4487713986836e-10,0.999999999855123,"2006",35
"260",1.4487713986836e-10,0.999999999855123,"2006",35
"261",1.4487713986836e-10,0.999999999855123,"2006",35
"262",1.4487713986836e-10,0.999999999855123,"2006",35
"263",1.4487713986836e-10,0.999999999855123,"2006",35
"264",1.4487713986836e-10,0.999999999855123,"2006",35
"265",5.99450530182398e-12,0.999999999994005,"2006",36
"266",2.48031496490493e-13,0.999999999999752,"2006",37
"267",0.999999992808898,7.19110180823955e-09,"2007",22
"268",0.999999826203158,1.73796841706586e-07,"2007",23
"269",0.99999579963872,4.20036127998648e-06,"2007",24
"270",4.94270234497858e-05,0.99995057297655,"2007",31
"271",2.04521288747166e-06,0.999997954787113,"2007",32
"272",8.46238650465685e-08,0.999999915376135,"2007",33
"273",8.46238650465685e-08,0.999999915376135,"2007",33
"274",8.46238650465685e-08,0.999999915376135,"2007",33
"275",3.50143748851347e-09,0.999999996498562,"2007",34
"276",3.50143748851347e-09,0.999999996498562,"2007",34
"277",3.50143748851347e-09,0.999999996498562,"2007",34
"278",3.50143748851347e-09,0.999999996498562,"2007",34
"279",1.4487713986836e-10,0.999999999855123,"2007",35
"280",5.99450530182398e-12,0.999999999994005,"2007",36
"281",5.99450530182398e-12,0.999999999994005,"2007",36
"282",0.999999999999979,2.10770283751684e-14,"2008",18
"283",0.999999999999491,5.09396427994172e-13,"2008",19
"284",0.999999999999491,5.09396427994172e-13,"2008",19
"285",0.999999999999491,5.09396427994172e-13,"2008",19
"286",0.999999999987689,1.23112573666216e-11,"2008",20
"287",0.999999999702458,2.97542443520014e-10,"2008",21
"288",0.999999999702458,2.97542443520014e-10,"2008",21
"289",0.999999999702458,2.97542443520014e-10,"2008",21
"290",0.999999999702458,2.97542443520014e-10,"2008",21
"291",0.999999992808898,7.19110180823955e-09,"2008",22
"292",0.999999826203158,1.73796841706586e-07,"2008",23
"293",0.99999579963872,4.20036127998648e-06,"2008",24
"294",0.99989849419027,0.000101505809730209,"2008",25
"295",0.944022881747604,0.0559771182523963,"2008",27
"296",0.410999410301857,0.589000589698143,"2008",28
"297",4.94270234497858e-05,0.99995057297655,"2008",31
"298",4.94270234497858e-05,0.99995057297655,"2008",31
"299",4.94270234497858e-05,0.99995057297655,"2008",31
"300",2.04521288747166e-06,0.999997954787113,"2008",32
"301",2.04521288747166e-06,0.999997954787113,"2008",32
"302",2.04521288747166e-06,0.999997954787113,"2008",32
"303",2.04521288747166e-06,0.999997954787113,"2008",32
"304",2.04521288747166e-06,0.999997954787113,"2008",32
"305",2.04521288747166e-06,0.999997954787113,"2008",32
"306",2.04521288747166e-06,0.999997954787113,"2008",32
"307",2.04521288747166e-06,0.999997954787113,"2008",32
"308",2.04521288747166e-06,0.999997954787113,"2008",32
"309",8.46238650465685e-08,0.999999915376135,"2008",33
"310",8.46238650465685e-08,0.999999915376135,"2008",33
"311",8.46238650465685e-08,0.999999915376135,"2008",33
"312",8.46238650465685e-08,0.999999915376135,"2008",33
"313",3.50143748851347e-09,0.999999996498562,"2008",34
"314",3.50143748851347e-09,0.999999996498562,"2008",34
"315",3.50143748851347e-09,0.999999996498562,"2008",34
"316",3.50143748851347e-09,0.999999996498562,"2008",34
"317",3.50143748851347e-09,0.999999996498562,"2008",34
"318",3.50143748851347e-09,0.999999996498562,"2008",34
"319",3.50143748851347e-09,0.999999996498562,"2008",34
"320",3.50143748851347e-09,0.999999996498562,"2008",34
"321",1.4487713986836e-10,0.999999999855123,"2008",35
"322",1.4487713986836e-10,0.999999999855123,"2008",35
"323",1.4487713986836e-10,0.999999999855123,"2008",35
"324",1.4487713986836e-10,0.999999999855123,"2008",35
"325",1.4487713986836e-10,0.999999999855123,"2008",35
"326",1.4487713986836e-10,0.999999999855123,"2008",35
"327",1.4487713986836e-10,0.999999999855123,"2008",35
"328",1.4487713986836e-10,0.999999999855123,"2008",35
"329",1.4487713986836e-10,0.999999999855123,"2008",35
"330",1.4487713986836e-10,0.999999999855123,"2008",35
"331",1.4487713986836e-10,0.999999999855123,"2008",35
"332",1.4487713986836e-10,0.999999999855123,"2008",35
"333",1.4487713986836e-10,0.999999999855123,"2008",35
"334",5.99450530182398e-12,0.999999999994005,"2008",36
"335",2.48031496490493e-13,0.999999999999752,"2008",37
"336",0.999999999987689,1.23112573666216e-11,"2009",20
"337",0.999999999987689,1.23112573666216e-11,"2009",20
"338",0.999999999702458,2.97542443520014e-10,"2009",21
"339",0.999999999702458,2.97542443520014e-10,"2009",21
"340",0.999999999702458,2.97542443520014e-10,"2009",21
"341",0.999999999702458,2.97542443520014e-10,"2009",21
"342",0.999999999702458,2.97542443520014e-10,"2009",21
"343",0.999999999702458,2.97542443520014e-10,"2009",21
"344",0.999999999702458,2.97542443520014e-10,"2009",21
"345",0.999999992808898,7.19110180823955e-09,"2009",22
"346",0.999999992808898,7.19110180823955e-09,"2009",22
"347",0.999999992808898,7.19110180823955e-09,"2009",22
"348",0.999999992808898,7.19110180823955e-09,"2009",22
"349",0.999999992808898,7.19110180823955e-09,"2009",22
"350",0.999999992808898,7.19110180823955e-09,"2009",22
"351",0.999999992808898,7.19110180823955e-09,"2009",22
"352",0.999999992808898,7.19110180823955e-09,"2009",22
"353",0.999999992808898,7.19110180823955e-09,"2009",22
"354",0.999999992808898,7.19110180823955e-09,"2009",22
"355",0.999999992808898,7.19110180823955e-09,"2009",22
"356",0.999999992808898,7.19110180823955e-09,"2009",22
"357",0.999999826203158,1.73796841706586e-07,"2009",23
"358",0.999999826203158,1.73796841706586e-07,"2009",23
"359",0.999999826203158,1.73796841706586e-07,"2009",23
"360",0.999999826203158,1.73796841706586e-07,"2009",23
"361",0.99999579963872,4.20036127998648e-06,"2009",24
"362",0.99999579963872,4.20036127998648e-06,"2009",24
"363",0.99999579963872,4.20036127998648e-06,"2009",24
"364",0.99989849419027,0.000101505809730209,"2009",25
"365",0.00119320187909787,0.998806798120902,"2009",30
"366",4.94270234497858e-05,0.99995057297655,"2009",31
"367",4.94270234497858e-05,0.99995057297655,"2009",31
"368",4.94270234497858e-05,0.99995057297655,"2009",31
"369",2.04521288747166e-06,0.999997954787113,"2009",32
"370",2.04521288747166e-06,0.999997954787113,"2009",32
"371",2.04521288747166e-06,0.999997954787113,"2009",32
"372",2.04521288747166e-06,0.999997954787113,"2009",32
"373",2.04521288747166e-06,0.999997954787113,"2009",32
"374",2.04521288747166e-06,0.999997954787113,"2009",32
"375",2.04521288747166e-06,0.999997954787113,"2009",32
"376",2.04521288747166e-06,0.999997954787113,"2009",32
"377",2.04521288747166e-06,0.999997954787113,"2009",32
"378",2.04521288747166e-06,0.999997954787113,"2009",32
"379",8.46238650465685e-08,0.999999915376135,"2009",33
"380",8.46238650465685e-08,0.999999915376135,"2009",33
"381",8.46238650465685e-08,0.999999915376135,"2009",33
"382",8.46238650465685e-08,0.999999915376135,"2009",33
"383",8.46238650465685e-08,0.999999915376135,"2009",33
"384",8.46238650465685e-08,0.999999915376135,"2009",33
"385",8.46238650465685e-08,0.999999915376135,"2009",33
"386",8.46238650465685e-08,0.999999915376135,"2009",33
"387",8.46238650465685e-08,0.999999915376135,"2009",33
"388",8.46238650465685e-08,0.999999915376135,"2009",33
"389",8.46238650465685e-08,0.999999915376135,"2009",33
"390",8.46238650465685e-08,0.999999915376135,"2009",33
"391",8.46238650465685e-08,0.999999915376135,"2009",33
"392",8.46238650465685e-08,0.999999915376135,"2009",33
"393",8.46238650465685e-08,0.999999915376135,"2009",33
"394",8.46238650465685e-08,0.999999915376135,"2009",33
"395",8.46238650465685e-08,0.999999915376135,"2009",33
"396",8.46238650465685e-08,0.999999915376135,"2009",33
"397",8.46238650465685e-08,0.999999915376135,"2009",33
"398",8.46238650465685e-08,0.999999915376135,"2009",33
"399",8.46238650465685e-08,0.999999915376135,"2009",33
"400",8.46238650465685e-08,0.999999915376135,"2009",33
"401",8.46238650465685e-08,0.999999915376135,"2009",33
"402",8.46238650465685e-08,0.999999915376135,"2009",33
"403",8.46238650465685e-08,0.999999915376135,"2009",33
"404",8.46238650465685e-08,0.999999915376135,"2009",33
"405",8.46238650465685e-08,0.999999915376135,"2009",33
"406",8.46238650465685e-08,0.999999915376135,"2009",33
"407",8.46238650465685e-08,0.999999915376135,"2009",33
"408",8.46238650465685e-08,0.999999915376135,"2009",33
"409",8.46238650465685e-08,0.999999915376135,"2009",33
"410",8.46238650465685e-08,0.999999915376135,"2009",33
"411",8.46238650465685e-08,0.999999915376135,"2009",33
"412",3.50143748851347e-09,0.999999996498562,"2009",34
"413",3.50143748851347e-09,0.999999996498562,"2009",34
"414",3.50143748851347e-09,0.999999996498562,"2009",34
"415",3.50143748851347e-09,0.999999996498562,"2009",34
"416",3.50143748851347e-09,0.999999996498562,"2009",34
"417",3.50143748851347e-09,0.999999996498562,"2009",34
"418",3.50143748851347e-09,0.999999996498562,"2009",34
"419",3.50143748851347e-09,0.999999996498562,"2009",34
"420",3.50143748851347e-09,0.999999996498562,"2009",34
"421",3.50143748851347e-09,0.999999996498562,"2009",34
"422",3.50143748851347e-09,0.999999996498562,"2009",34
"423",3.50143748851347e-09,0.999999996498562,"2009",34
"424",3.50143748851347e-09,0.999999996498562,"2009",34
"425",3.50143748851347e-09,0.999999996498562,"2009",34
"426",3.50143748851347e-09,0.999999996498562,"2009",34
"427",3.50143748851347e-09,0.999999996498562,"2009",34
"428",3.50143748851347e-09,0.999999996498562,"2009",34
"429",3.50143748851347e-09,0.999999996498562,"2009",34
"430",3.50143748851347e-09,0.999999996498562,"2009",34
"431",3.50143748851347e-09,0.999999996498562,"2009",34
"432",3.50143748851347e-09,0.999999996498562,"2009",34
"433",1.4487713986836e-10,0.999999999855123,"2009",35
"434",1.4487713986836e-10,0.999999999855123,"2009",35
"435",5.99450530182398e-12,0.999999999994005,"2009",36
"436",2.48031496490493e-13,0.999999999999752,"2009",37
"437",0.999999999702458,2.97542443520014e-10,"2010",21
"438",0.999999999702458,2.97542443520014e-10,"2010",21
"439",0.999999999702458,2.97542443520014e-10,"2010",21
"440",0.999999999702458,2.97542443520014e-10,"2010",21
"441",0.999999992808898,7.19110180823955e-09,"2010",22
"442",0.999999992808898,7.19110180823955e-09,"2010",22
"443",0.999999826203158,1.73796841706586e-07,"2010",23
"444",0.999999826203158,1.73796841706586e-07,"2010",23
"445",0.999999826203158,1.73796841706586e-07,"2010",23
"446",0.999999826203158,1.73796841706586e-07,"2010",23
"447",0.99999579963872,4.20036127998648e-06,"2010",24
"448",0.99989849419027,0.000101505809730209,"2010",25
"449",0.99989849419027,0.000101505809730209,"2010",25
"450",0.99989849419027,0.000101505809730209,"2010",25
"451",0.99989849419027,0.000101505809730209,"2010",25
"452",0.99989849419027,0.000101505809730209,"2010",25
"453",0.997552530573321,0.00244746942667876,"2010",26
"454",0.997552530573321,0.00244746942667876,"2010",26
"455",0.944022881747604,0.0559771182523963,"2010",27
"456",0.0280619306626163,0.971938069337384,"2010",29
"457",2.04521288747166e-06,0.999997954787113,"2010",32
"458",8.46238650465685e-08,0.999999915376135,"2010",33
"459",8.46238650465685e-08,0.999999915376135,"2010",33
"460",8.46238650465685e-08,0.999999915376135,"2010",33
"461",8.46238650465685e-08,0.999999915376135,"2010",33
"462",8.46238650465685e-08,0.999999915376135,"2010",33
"463",8.46238650465685e-08,0.999999915376135,"2010",33
"464",8.46238650465685e-08,0.999999915376135,"2010",33
"465",0.999999999999491,5.09396427994172e-13,"2011",19
"466",0.999999992808898,7.19110180823955e-09,"2011",22
"467",0.999999992808898,7.19110180823955e-09,"2011",22
"468",3.50143748851347e-09,0.999999996498562,"2011",34
"469",1.4487713986836e-10,0.999999999855123,"2011",35
"470",0.999999999702458,2.97542443520014e-10,"2012",21
"471",0.999999999702458,2.97542443520014e-10,"2012",21
"472",0.999999992808898,7.19110180823955e-09,"2012",22
"473",0.999999992808898,7.19110180823955e-09,"2012",22
"474",0.999999992808898,7.19110180823955e-09,"2012",22
"475",0.999999992808898,7.19110180823955e-09,"2012",22
"476",0.999999992808898,7.19110180823955e-09,"2012",22
"477",0.999999992808898,7.19110180823955e-09,"2012",22
"478",0.999999992808898,7.19110180823955e-09,"2012",22
"479",0.999999826203158,1.73796841706586e-07,"2012",23
"480",0.997552530573321,0.00244746942667876,"2012",26
"481",3.50143748851347e-09,0.999999996498562,"2012",34
"482",3.50143748851347e-09,0.999999996498562,"2012",34
"483",3.50143748851347e-09,0.999999996498562,"2012",34
"484",3.50143748851347e-09,0.999999996498562,"2012",34
"485",3.50143748851347e-09,0.999999996498562,"2012",34
"486",3.50143748851347e-09,0.999999996498562,"2012",34
"487",1.4487713986836e-10,0.999999999855123,"2012",35
"488",2.48031496490493e-13,0.999999999999752,"2012",37
"489",0.999999826203158,1.73796841706586e-07,"2013",23
"490",0.99999579963872,4.20036127998648e-06,"2013",24
"491",0.99999579963872,4.20036127998648e-06,"2013",24
"492",0.99989849419027,0.000101505809730209,"2013",25
"493",0.99989849419027,0.000101505809730209,"2013",25
"494",0.99989849419027,0.000101505809730209,"2013",25
"495",0.944022881747604,0.0559771182523963,"2013",27
"496",2.04521288747166e-06,0.999997954787113,"2013",32
"497",2.04521288747166e-06,0.999997954787113,"2013",32
"498",8.46238650465685e-08,0.999999915376135,"2013",33
"499",8.46238650465685e-08,0.999999915376135,"2013",33
"500",8.46238650465685e-08,0.999999915376135,"2013",33
"501",8.46238650465685e-08,0.999999915376135,"2013",33
"502",8.46238650465685e-08,0.999999915376135,"2013",33
"503",3.50143748851347e-09,0.999999996498562,"2013",34
